Tweet,Date,Sentiment_Vader,Sentiment_Blob
Most Recent Apple Inc Lawsuit Hurts Share Price AAPL,2021-12-02,-0.4215,0.25
Apple Incs Brand Value Jumped 21  Here Are 3 Companies Soaring Even  AAPL,2021-12-03,0.34,0.0
 KILL YOURSELF ,2021-12-03,-0.6908,0.0
Top Expert Consensus for AAPL is Moderate Buy NASDAQ stocks AAPL,2021-12-03,0.2023,0.25
"Man Im  everything
But this  Chromecast is pretty sweet",2021-12-04,0.8519,0.3
JMP Securities Thinks Apple Inc Is Going to 150 Time to Sell AAPL,2021-12-04,0.296,0.0
Its been over a month of store visits and calls and still my iPhone doesnt receive texts from non  or  customers fail,2021-12-04,-0.5423,-0.5
Not sure who is worse   vacations or ,2021-12-04,-0.6202,-0.325
AAPLSteve Jobs Defends Apple in Taped Depositionhttptco7oXigddEQU,2021-12-05,0.0,0.0
Dear   please find a solution to this it happens with all of your cords,2021-12-05,0.7351,0.0
 GET YOUR SHIT TOGETHER OR ILL GUY A SAMSUNG GALAXY S5 ,2021-12-05,-0.7506,-0.35
  GET YOUR SHIT TOGETHER OR ILL GUY A SAMSUNG GALAXY S5 ,2021-12-05,-0.7506,-0.35
AAPLHeres The Perfect Gift For Any Apple FanhttptcouNPTO1gjbL,2021-12-06,0.765,1.0
  GET YOUR SHIT TOGETHER OR ILL GUY A SAMSUNG GALAXY S5 ,2021-12-06,-0.7506,-0.35
Apple Incs Brand Value Jumped 21  Here Are 3 Companies Soaring Even  AAPL,2021-12-06,0.34,0.0
Why are your phone chargers so terrible  Fix this ,2021-12-07,-0.6113,-1.0
92 Why are your phone chargers so terrible  Fix this ,2021-12-07,-0.6113,-1.0
 yall shitty,2021-12-07,-0.5574,0.0
  cook  there is an issue with apple and TMobile and calls on LTE dealing with both companies for weeks now,2021-12-07,0.0,0.0
  cook  128 iPhone6plus and 128 iPhone6 lots of cash spent helpplease,2021-12-08,0.0,-0.1
It shouldnt take a whole week to replace my harddrive  this is ridiculous I have homework to do,2021-12-08,-0.3612,-0.06666666666666665
 and there are many more short candidates  like AMZN NFLX PCLN even AAPL  SMH is parabolic  We are close I sense,2021-12-08,-0.0694,0.3333333333333333
NO  NO When I make an I phone Album I WANT IT TO STAY ON PHONE not be removed when camera roll cleared GET IT TOGETHER,2021-12-09,0.514,0.0
NO  NO When I make an I phone Album I WANT IT TO STAY ON PHONE not be removed when camera roll cleared GET IT TOGETHER,2021-12-09,0.514,0.0
Happily  restored my faith in them today at their Arndale Store following my earlier complaint,2021-12-09,0.765,0.125
Who in the hell  thought lets put the volume display in front of a video Absolutely dumb Miss video every time you adjust volume,2021-12-09,-0.8771,-0.375
SiriPassbook Integration  Hiring Maps Engineer to Work on Improved Community Crowdsourcing,2021-12-10,0.4767,0.0
Seems similar to  or  doing a cloud backup of my pictures OnlineFootprint ModicumOfPrudence,2021-12-10,0.0,0.0
Fans scramble for iPod Classic the music player Apple killed off aapl,2021-12-10,-0.6705,-0.016666666666666677
Just had to buy a replacement phone charger for my sons iPhone 40 Thats why Ill never buy and  product for myself Just greedy,2021-12-11,-0.6249,-0.5
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-12-11,0.0,0.0
Apples PT raised by Bank of America to 13000 AAPL AAPL via ,2021-12-11,0.0,0.0
 any work on homekit integration with   Looking to purchase but want to get something that is homekit ready,2021-12-11,0.5719,0.2
Besides buying basic necessities gas groceries etc ShutItDown by not buying from     Ferguson,2021-12-12,0.0,0.0
Thanks for pushing me into yosemite  it has been the WORST so slow and clunky cantgoback misssnowleopard whathappened,2021-12-12,-0.4466,-0.3666666666666667
  Family inapp purchase approvals broken since Friday You might have some very unhappy moneylosing developers come Monday,2021-12-12,-0.7346,-0.5900000000000001
 the no caller ID thing is scary as heck and I suggest you stop it,2021-12-13,-0.765,-0.5
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2021-12-13,0.0,0.0
 on apple you seem to need a us bank card to do that   I hate you,2021-12-13,-0.5719,-0.8
Are you in trading stocks futures forex trader es  baba aapl gpro fb eem eSignal,2021-12-13,0.0,0.0
MY TMOBILEAPPLE CELLULAR HELL   iPhone6 iPhone6Plus Apple TMobile tech,2021-12-14,-0.7456,0.0
HATE  SO MUCH RUIN MY LIFE,2021-12-14,-0.8307,-0.30000000000000004
that yosemite update is so annoying i regret installing it   sort out your shit bro,2021-12-14,-0.8794,-0.5
8  you have to do an android version  or Ill change to  ,2021-12-15,-0.4215,-0.5
fuck u  ur chargers are made like shit,2021-12-15,-0.6808,-0.30000000000000004
ICYMI iPads are Changing the Way Children Learn in the Classroom Education Tech  ,2021-12-15,0.0,0.0
 YOURE NOT EVEN THE REAL FUCKING APPLE COMPANY WHAT THE FUCK AM I SUPPOSED TO DO,2021-12-15,-0.5423,-0.6499999999999999
TMOBILEIPHONE CALLING PROBLEM WORK AROUND  TMobile  Apple iPhone6 tech,2021-12-16,-0.5319,0.0
Die ins staged  and  gives me food for thought and peaceful demonstrations thinkbeforeyoubuy,2021-12-16,-0.1779,0.25
 Watchs highpriced fashion focus on the mark survey says SNRTG BMRTG BTRTG,2021-12-16,0.0,0.0
Mobile companies really need to learn from   they dont roll out phones left right amp center and yet have strong fan following,2021-12-16,0.6808,0.1365079365079365
Our  app is coming soon Still in production  HypedTunes,2021-12-17,0.0,0.0
Day 6 of our Holiday Giveaway To ensure you stay in touch on the go we have the best brands incl  amp,2021-12-17,0.8591,1.0
stephen  sorry forgot you were on  apple deviceon  that was process,2021-12-17,-0.0772,-0.5
Mark Zuckerbergs Newest Frenemy Tim Cook Motley Fool Throughout 2014 Apple NASDAQ AAPL has taken a h,2021-12-18,-0.4404,0.6
Trademark Confusion While  App Store Trademark was rejected in Australia its been approved in Europe amphttptcoeAsponshkf,2021-12-18,-0.4019,0.0
my phone is so slow now that i updated to ios 8 im so angry  fix this,2021-12-18,-0.6418,-0.4
 yo when ya coming out with the charger case for the 6 Hurr Up,2021-12-18,0.0,0.0
I HAVE BEEN THROUGH ABOUT 18 IPHONE 5 CHARGERS     ,2021-12-19,0.0,0.0
 I HAVE BEEN THROUGH ABOUT 18 IPHONE 5 CHARGERS     ,2021-12-19,0.0,0.0
The iPhone 6 autocorrects BeyoncÌ© to the proper spelling with capitalization and the accent Thank you   took you long enough,2021-12-19,0.3612,-0.016666666666666666
Review Harman Kardon Esquire Mini is the best iPhone speakerphone you   AAPL EsquireMini HarmanKardon,2021-12-20,0.6369,1.0
 can i exchange my iphone for a different color lmao  i changed my mind,2021-12-20,0.5994,0.3
Dear  thank you for inventing brightness dimmers for iPhones because my hungover self could not handle it otherwise,2021-12-20,0.7717,0.0
 Apple Loop iPhone6S Rumors Jobs And Wozniaks Garage Myth iPhone 6C  Saturday 6 December,2021-12-20,0.0,0.0
 Too bad your addition does nothing to improve the nonexistent customer service of      fail,2021-12-21,-0.8558,-0.5999999999999999
 I cannot see the airplay icon on my macbook air in order to show whats on my computer screen onto my TV through apple tv,2021-12-21,0.0,0.0
 Love ApplePay and its security features  Pls make it work with iTunes 2 eliminate need for my cc info Ill pay ahead PayItSafe,2021-12-21,0.5719,0.0
Geez  I will have my mac by the 3rd of January I wont postpone any longer,2021-12-22,0.1695,0.0
 I kinda feel sorry for  tho GoodJob with your last product guys,2021-12-22,-0.0056,-0.25
AAPLApple Loop iPhone 6S Rumors Jobs And Wozniaks Garage Myth iPhone 6httptcoZhmp5JZhvi,2021-12-22,0.0,0.0
Apple CEO Tim Cook comes out as gay  Via Net,2021-12-22,0.0,0.20833333333333334
Terrible service at  store in Bethesda MD Second time Will buy my new iPad amp cover 950 at  cook posner,2021-12-23,-0.4767,-0.2878787878787879
Get the gaming nerd ads off the sec championship game ,2021-12-23,0.1779,-0.25
Apple ,2021-12-23,0.0,0.0
 if you think  should approve this Emoji,2021-12-24,0.0,0.0
Just another reason to hate ,2021-12-24,-0.5719,-0.8
Great  now on board with Alabama LGBT bill named after CEO equality Tim Cook ,2021-12-24,0.6249,0.8
Apple makes bad chargers The  genius said wrap it in electrical tape I wonder what Jony Ive thinks of that,2021-12-24,-0.5423,-0.6999999999999998
  Bad Eyesight is for PC and android users,2021-12-25,-0.5423,-0.6999999999999998
They should have a screen record on iPhones just hold the screenshot button down and your recording your screen ,2021-12-25,0.0,-0.15555555555555556
   Jesus why did they create extensions at all Lighten up Apple,2021-12-25,0.2732,0.0
Trade AAPL FREE Nightly Updates are posted here on Twitter or you can visit the Trade AAPL FREE website here,2021-12-26,0.8429,0.4
Finally updated to iOS 8this happened ha weird glitch fix it please,2021-12-26,0.4588,-0.25
AAPLAfter Decades Of Consolidation Wall Street Is Fragmentinghttptco0E4rh8SwIX,2021-12-26,0.0,0.0
  I wrapped my charger and it began smoking Do better Apple,2021-12-26,0.4404,0.5
 encourages this marxist BS that  ISIS  gave order 2 not arrest marxist dupes trespass PantsUpDontLoot,2021-12-27,0.6041,0.025
bought new  earpodstm,2021-12-27,0.0,0.13636363636363635
Why  Needs China to Love the AppleWatch AAPL via  Wearables WearableTech Apple,2021-12-27,0.6369,0.5
A surprising twist in the  iPod Lawsuit gt Down to One Plaintiff   tech news,2021-12-27,0.3182,0.2722222222222222
Dear  if you are going to copy  in your stores  when someone makes an appointment use it dipshits,2021-12-28,0.3818,0.0
Dear  can yall please stop making yall chargers cheap pieces of shit Im tired of having to replace them every 3 monthd,2021-12-28,-0.5859,-0.06666666666666667
IamAaron Dear  can u please stop making yall chargers cheap pieces of shit Im tired of having to replace them every 3 months,2021-12-28,-0.5859,-0.06666666666666667
   it is 2014 why is there no canadian flag in the emoji keyboard,2021-12-29,-0.296,0.0
 needs an iCreep app,2021-12-29,0.0,0.0
 SMD with us weak as phone b,2021-12-29,-0.4404,-0.375
  kashka and clave own your mind,2021-12-29,0.0,0.6
TRASH ,2021-12-30,0.0,0.0
Ebay Music  TV2 Gen Jailbroken Untethered XBMC XBMC FREE SPORTSADULTS CHANNELS Home Audio,2021-12-30,0.6166,0.4
  This is an obsession of yours,2021-12-30,-0.34,0.0
Lmao oh my god why the fuck did it autocorrect it from gonna to finna ahahahah  u ghetto child ass youuu,2021-12-31,-0.25,0.09999999999999998
Thank you  AppleSantaMonica for fixing my friends phone in less than 2 hours free of charge You guys are the best,2021-12-31,0.9201,0.41111111111111115
Dear   WOW You really made iTunes SUCK Please stop updating it and making it worse than it was before Thank you,2021-12-31,0.4091,-0.033333333333333326
  Its good to see you doing these videos on apple ii and doing possible  related projects is all very exciting,2021-12-31,0.7501,0.27249999999999996
 WHY MY CHARGERS ALWAYS GET NECKS amp SHIT ,2022-01-01,-0.6523,-0.2
iPhone6 6 Plus Availability And Wait Time Update  Apple Store Verizon  Sunday 7 December,2022-01-01,0.0,0.0
  Personally I am excited about  projects like 0 gravity and things in development even though  I only own iPod,2022-01-01,0.5994,0.325
Apple Inc AAPL iPhone 6 Sales Dent Android Market Share AAPL,2022-01-02,0.296,0.0
 exactly Come on   other phone companies get yo shit together,2022-01-02,-0.5574,-0.025000000000000005
Addiction lol  quicktime MOVs,2022-01-02,0.4215,0.8
Hey  I did another software update and my iPad wont open any webpages Any ideas here,2022-01-02,0.0,0.0
 of  and tim cook of  are sparring but can we plz talk REAL connectivity on the web,2022-01-03,0.1154,0.2
 and     cook need to combine their efforts and  make one solid system accessible from any device,2022-01-03,0.1531,0.1875
New MacBook Pro is AMAZING  Thanks ,2022-01-03,0.8143,0.3121212121212122
MY IPAD IS GLITCHING SO BAD AND IT ISNT CHARGING WTF ,2022-01-04,-0.3441,-0.5999999999999999
dear  get your shit together,2022-01-04,-0.25,-0.2
cook  FIX MY PHONE,2022-01-04,0.0,0.0
Apples PT raised by Barclays to 14000 overweight rating AAPL AAPL via ,2022-01-04,-0.3612,0.0
Apples PT raised by Bank of America to 13000 AAPL AAPL via ,2022-01-05,0.0,0.0
Finally updated iPhone to IOs 8 something thanks  for more shit we dont need seriously thanks a trillion,2022-01-05,-0.4369,0.13999999999999999
GREAT READ Why   and  created their own programming languages Dev,2022-01-05,0.7804,0.7
Looking down on the crazy George Street Sydney in the rain from the  Genius Bar,2022-01-06,-0.34,-0.37777777777777777
Looking down on the crazy George Street Sydney in the rain from the  Genius Bar,2022-01-06,-0.34,-0.37777777777777777
Never ever buy an  itouch they are worthless,2022-01-06,-0.4404,-0.8
Cochrane Looking down on the crazy George Street Sydney in the rain from the  Genius Bar,2022-01-06,-0.34,-0.37777777777777777
Cochrane Looking down on the crazy George Street Sydney in the rain from the  Genius Bar,2022-01-07,-0.34,-0.37777777777777777
Cochrane  Shouldnt you be out walking Anna Pick me up a iPhone 6 128g while youre there I can DM an address,2022-01-07,0.0,0.0
 what MacBook alexander Apple I need my MacBook byke,2022-01-07,0.0,0.0
 Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2022-01-08,0.0,0.0
 Yosemite has ruined my wifi,2022-01-08,-0.4767,0.0
AAPLiPad Mini 3 vs Sony Xperia Z3 Tablet Compact Step Aside Sony Apple Shttptco85qGEiH7LO,2022-01-08,0.0,0.0
I hate you so much  ,2022-01-08,-0.5719,-0.30000000000000004
  I hope them faggots get cancer,2022-01-09,-0.7717,0.0
Apple Campus 2 December 2014 update  Drone Flyover video  AAPL CompanyTagged,2022-01-09,0.0,0.0
Siri confirmed for gay communist atheist open your eyes,2022-01-09,0.0,0.2722222222222222
Washed my earphones by accident still works Thank you   actually did something good,2022-01-09,0.3182,0.35
"Wow  I have only family guy and Simpsons 
Yet I cant dowmload the old update 
I really need 2 GB to update 
Cant wait",2022-01-10,0.5859,0.1
fuck you too ,2022-01-10,-0.5423,-0.4
Hey  how come every Saturday movie night fails on appletv Do I chuck  or you guys wifegoingtosleep,2022-01-10,-0.4215,-0.5
 YH News Apples iPod Antitrust Lawsuit Is Full Of Great Steve Jobs Quotes Heres The Top 4 Apple Inc,2022-01-11,0.6124,0.5499999999999999
 it can kill caitlin so caitlin dont eat  pie,2022-01-11,-0.6908,0.0
  this is my most favorite tweet,2022-01-11,0.5095,0.5
emilymahon   this is my most favorite tweet,2022-01-11,0.5095,0.5
emilymahon   shut the hell up,2022-01-12,-0.6808,0.0
still waiting new emojis where them at ,2022-01-12,0.0,0.13636363636363635
Bitch yassssss  do yall know how long ive been waiting on this feature,2022-01-12,-0.5859,-0.05
 your new ad is fucking racist against the french,2022-01-13,-0.6478,-0.15454545454545454
  apple sucks,2022-01-13,-0.3612,-0.3
 dog wtf,2022-01-13,-0.5859,-0.5
Just explained to my kids if  made their bunkbed wed have to get a new one every two months,2022-01-13,0.0,0.13636363636363635
Enjoying my studio wireless beats  ,2022-01-14,0.5267,0.5
FUCK YOU  FOR MAKING SHIT PRODUCTS,2022-01-14,-0.7964,-0.30000000000000004
 lol Yea bro,2022-01-14,0.4215,0.8
AAPLiPhone 7 Rumors Might be Called iPhone 6S Come in 3 Styleshttptco0XbmuVdZpL,2022-01-15,0.0,0.0
I hate you  ,2022-01-15,-0.5719,-0.8
TMOBILEIPHONE LTE PHONE CALL WORKAROUND iPhone6 TMobile Apple  tech smartphone,2022-01-15,0.0,0.0
why dont macs have an emoji keyboard  u messed up,2022-01-15,-0.34,0.0
Fucka de you ,2022-01-16,0.0,0.0
  apple nsa infested SHIT,2022-01-16,-0.6523,-0.2
what the hell why did lucys songs just delete off my phone I HATW YOU  ,2022-01-16,-0.6808,0.0
UBS increases Apples iPhone6 sales revenue and EPS AAPL AAPL UBS tech iPhone6Plus,2022-01-17,0.0,0.0
that was terrifying suck my ass ,2022-01-17,-0.8779,-1.0
UBS hikes FQ1 iPhone forecast following Google checks AAPL,2022-01-17,0.0,0.0
Apple Facing A Challenge From Googles Android AAPL,2022-01-17,0.0772,0.0
BlackBerry Analyzing The Secusmart Purchase BBRY  AAPL,2022-01-18,0.0,0.0
Is now a good time to switch to  iCloud Drive ,2022-01-18,0.4404,0.7
The difference between  and everyone else in one photo via ,2022-01-18,0.0,0.0
 ima need yall to get your shit together my phone is fucking up something serious,2022-01-19,-0.6326,-0.37777777777777777
 if your not affiliated how the Fuc you giving away all of these phones I will be calling  on Monday,2022-01-19,0.34,0.0
